VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-01-01 08:57:42,2025-01-01 09:19:05,3.0,10.4,1.0,N,163,138,1,41.5,5.0,0.5,11.49,6.94,1.0,68.93,2.5,0.0,0.0
1,2025-01-01 08:25:48,2025-01-01 08:56:06,1.0,9.2,99.0,N,171,263,1,36.5,0.0,0.5,0.0,6.94,0.0,43.94,0.0,0.0,0.0
2,2025-01-01 08:53:35,2025-01-01 09:03:37,1.0,2.93,1.0,N,261,107,4,-14.2,0.0,-0.5,0.0,0.0,-1.0,-18.2,-2.5,0.0,0.0
2,2025-01-01 08:53:35,2025-01-01 09:03:37,1.0,2.93,1.0,N,261,107,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
1,2025-01-01 08:33:01,2025-01-01 08:59:55,1.0,1.7,99.0,N,77,72,1,19.5,0.0,0.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2,2025-01-01 08:06:51,2025-01-01 08:50:05,4.0,11.22,5.0,N,193,202,1,100.0,0.0,0.0,31.05,0.0,1.0,134.55,2.5,0.0,0.0
2,2025-01-01 08:32:55,2025-01-01 08:38:46,1.0,1.72,1.0,N,107,163,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-01-01 08:15:23,2025-01-01 08:32:32,1.0,14.65,5.0,N,145,132,1,87.0,0.0,0.5,10.0,0.0,1.0,98.5,0.0,0.0,0.0
1,2025-01-01 08:08:53,2025-01-01 08:29:56,2.0,10.0,1.0,N,70,230,1,40.1,9.25,0.5,10.0,6.94,1.0,67.79,2.5,1.75,0.0
2,2025-01-01 08:52:02,2025-01-01 09:18:04,2.0,11.86,1.0,N,138,13,1,48.5,5.0,0.5,11.5,0.0,1.0,70.75,2.5,1.75,0.0
1,2025-01-01 08:53:32,2025-01-01 09:14:21,1.0,8.7,1.0,N,264,264,1,37.3,9.25,0.5,10.95,6.94,1.0,65.94,2.5,1.75,0.0
2,2025-01-01 08:25:57,2025-01-01 08:56:48,1.0,17.97,5.0,N,230,132,1,85.0,0.0,0.0,17.7,0.0,1.0,106.2,2.5,0.0,0.0
2,2025-01-01 08:41:32,2025-01-01 08:57:32,1.0,5.78,1.0,N,132,180,2,25.4,0.0,0.5,0.0,0.0,1.0,28.65,0.0,1.75,0.0
1,2025-01-01 08:40:16,2025-01-01 09:02:56,1.0,10.7,1.0,N,70,230,1,42.2,9.25,0.5,3.0,6.94,1.0,62.89,2.5,1.75,0.0
2,2025-01-01 08:08:57,2025-01-01 08:21:52,1.0,2.14,1.0,N,170,140,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
2,2025-01-01 08:10:48,2025-01-01 08:12:15,1.0,0.24,1.0,N,79,79,4,-3.7,0.0,-0.5,0.0,0.0,-1.0,-7.7,-2.5,0.0,0.0
2,2025-01-01 08:10:48,2025-01-01 08:12:15,1.0,0.24,1.0,N,79,79,4,3.7,0.0,0.5,0.0,0.0,1.0,7.7,2.5,0.0,0.0
2,2025-01-01 08:50:18,2025-01-01 09:03:23,1.0,3.32,1.0,N,186,238,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,0.0
2,2025-01-01 08:07:55,2025-01-01 08:31:00,1.0,9.37,1.0,N,138,230,1,40.1,5.0,0.5,9.82,0.0,1.0,60.67,2.5,1.75,0.0
1,2025-01-01 08:09:51,2025-01-01 08:51:35,1.0,0.6,99.0,N,131,131,1,16.5,0.0,0.5,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2,2025-01-01 08:04:31,2025-01-01 08:15:22,3.0,10.76,1.0,N,132,138,2,40.1,5.0,0.5,0.0,0.0,1.0,50.85,2.5,1.75,0.0
2,2025-01-01 08:31:04,2025-01-01 08:44:59,1.0,5.14,4.0,N,170,265,1,30.3,0.0,0.0,0.0,15.38,1.0,46.68,0.0,0.0,0.0
2,2025-01-01 08:03:36,2025-01-01 08:10:36,1.0,1.32,1.0,N,236,43,1,9.3,0.0,0.5,3.2,0.0,1.0,16.5,2.5,0.0,0.0
2,2025-01-01 08:14:01,2025-01-01 08:30:26,2.0,3.78,1.0,N,230,158,1,20.5,0.0,0.5,4.9,0.0,1.0,29.4,2.5,0.0,0.0
2,2025-01-01 08:05:25,2025-01-01 08:24:22,3.0,11.59,1.0,N,138,107,1,45.0,5.0,0.5,10.0,6.94,1.0,72.69,2.5,1.75,0.0
2,2025-01-01 08:48:21,2025-01-01 09:32:03,1.0,8.26,1.0,N,132,132,2,33.8,0.0,0.5,0.0,0.0,1.0,35.3,0.0,0.0,0.0
2,2025-01-01 08:08:37,2025-01-01 08:24:33,4.0,11.94,1.0,N,132,171,1,45.0,0.0,0.5,5.0,0.0,1.0,53.25,0.0,1.75,0.0
1,2025-01-01 08:03:19,2025-01-01 08:18:39,1.0,3.6,1.0,N,162,151,1,17.0,2.5,0.5,4.2,0.0,1.0,25.2,2.5,0.0,0.0
1,2025-01-01 08:39:46,2025-01-01 08:43:51,2.0,0.6,1.0,N,163,230,1,5.1,2.5,0.5,2.0,0.0,1.0,11.1,2.5,0.0,0.0
2,2025-01-01 08:01:50,2025-01-01 08:26:33,1.0,20.22,2.0,N,132,140,1,70.0,0.0,0.5,12.0,6.94,1.0,94.69,2.5,1.75,0.0
2,2025-01-01 08:21:39,2025-01-01 08:25:33,1.0,0.82,1.0,N,48,161,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
1,2025-01-01 08:52:29,2025-01-01 09:07:38,1.0,3.3,1.0,N,138,83,2,18.4,6.75,0.5,0.0,0.0,1.0,26.65,0.0,1.75,0.0
2,2025-01-01 08:24:13,2025-01-01 08:45:06,2.0,14.18,5.0,N,233,132,1,87.0,0.0,0.0,19.49,6.94,1.0,116.93,2.5,0.0,0.0
1,2025-01-01 08:07:36,2025-01-01 08:19:13,1.0,1.8,1.0,N,233,161,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0,0.0
1,2025-01-01 08:55:08,2025-01-01 08:57:57,0.0,1.0,1.0,N,186,249,1,6.5,2.5,0.5,2.6,0.0,1.0,13.1,2.5,0.0,0.0
2,2025-01-01 08:44:01,2025-01-01 08:55:30,3.0,2.41,1.0,N,162,140,1,14.2,0.0,0.5,3.0,0.0,1.0,21.2,2.5,0.0,0.0
1,2025-01-01 08:11:24,2025-01-01 08:28:37,1.0,1.8,99.0,N,18,169,1,19.5,0.0,0.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2,2025-01-01 08:28:17,2025-01-01 08:58:47,1.0,17.49,2.0,N,48,132,2,-70.0,0.0,-0.5,20.23,-6.94,-1.0,-60.71,-2.5,0.0,0.0
2,2025-01-01 08:28:17,2025-01-01 08:58:47,1.0,17.49,2.0,N,48,132,2,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0,0.0
2,2025-01-01 08:46:59,2025-01-01 08:50:08,1.0,0.57,1.0,N,262,236,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,0.0
2,2025-01-01 08:10:46,2025-01-01 08:37:22,2.0,18.27,2.0,N,132,48,4,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-82.69,-2.5,-1.75,0.0
2,2025-01-01 08:10:46,2025-01-01 08:37:22,2.0,18.27,2.0,N,132,48,4,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 08:55:09,2025-01-01 09:01:25,2.0,1.08,1.0,N,186,48,3,-8.6,0.0,-0.5,0.0,0.0,-1.0,-12.6,-2.5,0.0,0.0
2,2025-01-01 08:55:09,2025-01-01 09:01:25,2.0,1.08,1.0,N,186,48,3,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0,0.0
2,2025-01-01 08:24:27,2025-01-01 08:47:42,2.0,17.38,2.0,N,132,68,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 08:55:10,2025-01-01 09:30:00,2.0,25.46,2.0,N,132,238,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,0.0
2,2025-01-01 08:40:38,2025-01-01 09:16:31,2.0,18.32,2.0,N,142,132,1,70.0,0.0,0.5,14.8,0.0,1.0,88.8,2.5,0.0,0.0
2,2025-01-01 08:17:29,2025-01-01 08:45:21,1.0,19.36,2.0,N,132,125,1,70.0,0.0,0.5,10.0,0.0,1.0,85.75,2.5,1.75,0.0
1,2025-01-01 08:35:17,2025-01-01 08:56:44,1.0,12.0,1.0,N,138,37,1,45.0,6.75,0.5,10.65,0.0,1.0,63.9,0.0,1.75,0.0
1,2025-01-01 08:13:50,2025-01-01 08:21:28,1.0,1.1,1.0,N,144,79,1,9.3,2.5,0.5,2.65,0.0,1.0,15.95,2.5,0.0,0.0
1,2025-01-01 08:52:21,2025-01-01 08:56:36,1.0,1.3,1.0,N,68,43,1,7.9,2.5,0.5,0.0,0.0,1.0,11.9,2.5,0.0,0.0
2,2025-01-01 08:15:12,2025-01-01 08:31:53,2.0,5.84,1.0,N,127,41,1,20.58,0.0,0.5,0.0,0.0,1.0,22.08,0.0,0.0,0.0
2,2025-01-01 08:42:21,2025-01-01 08:56:10,1.0,9.99,1.0,N,132,82,2,37.3,0.0,0.5,0.0,0.0,1.0,40.55,0.0,1.75,0.0
2,2025-01-01 08:47:32,2025-01-01 09:16:23,3.0,18.23,2.0,N,132,137,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,0.0
1,2025-01-01 08:23:40,2025-01-01 08:50:02,1.0,10.2,1.0,N,143,138,1,41.5,7.5,0.5,10.1,0.0,1.0,60.6,2.5,0.0,0.0
1,2025-01-01 08:38:35,2025-01-01 08:59:57,1.0,9.4,1.0,N,138,161,1,38.7,9.25,0.5,9.85,0.0,1.0,59.3,2.5,1.75,0.0
1,2025-01-01 08:43:59,2025-01-01 08:44:29,1.0,0.0,2.0,N,48,48,4,70.0,2.5,0.5,0.0,0.0,1.0,74.0,2.5,0.0,0.0
1,2025-01-01 08:44:34,2025-01-01 09:09:03,1.0,17.4,3.0,N,48,1,1,83.9,0.0,0.0,20.0,22.38,1.0,127.28,0.0,0.0,0.0
2,2025-01-01 08:29:13,2025-01-01 08:29:17,3.0,0.0,5.0,N,138,138,1,60.0,5.0,0.0,0.0,0.0,1.0,67.75,0.0,1.75,0.0
1,2025-01-01 08:51:29,2025-01-01 08:58:06,1.0,2.3,1.0,N,132,132,1,11.4,1.75,0.5,3.65,0.0,1.0,18.3,0.0,1.75,0.0
2,2025-01-01 08:29:26,2025-01-01 08:54:18,1.0,21.58,1.0,N,132,47,2,78.6,0.0,0.5,0.0,6.94,1.0,88.79,0.0,1.75,0.0
2,2025-01-01 08:58:21,2025-01-01 09:28:29,1.0,19.18,1.0,N,132,97,1,72.3,0.0,0.5,0.0,0.0,1.0,75.55,0.0,1.75,0.0
2,2025-01-01 08:49:15,2025-01-01 09:17:58,1.0,17.68,2.0,N,132,233,4,-70.0,0.0,-0.5,15.0,0.0,-1.0,-60.75,-2.5,-1.75,0.0
2,2025-01-01 08:49:15,2025-01-01 09:17:58,1.0,17.68,2.0,N,132,233,2,70.0,0.0,0.5,0.0,0.0,1.0,75.75,2.5,1.75,0.0
2,2025-01-01 08:58:43,2025-01-01 09:04:04,1.0,0.65,1.0,N,68,113,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
2,2025-01-01 08:33:29,2025-01-01 09:07:01,4.0,21.92,2.0,N,132,243,2,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-80.19,0.0,-1.75,0.0
2,2025-01-01 08:33:29,2025-01-01 09:07:01,4.0,21.92,2.0,N,132,243,2,70.0,0.0,0.5,0.0,6.94,1.0,80.19,0.0,1.75,0.0
2,2025-01-01 08:54:20,2025-01-01 09:03:04,1.0,6.13,1.0,N,132,93,4,-24.0,0.0,-0.5,0.0,0.0,-1.0,-29.75,-2.5,-1.75,0.0
2,2025-01-01 08:54:20,2025-01-01 09:03:04,1.0,6.13,1.0,N,132,93,2,24.0,0.0,0.5,0.0,0.0,1.0,29.75,2.5,1.75,0.0
1,2025-01-01 08:09:34,2025-01-01 08:44:24,3.0,17.1,2.0,N,132,100,1,70.0,4.25,0.5,16.5,6.94,1.0,99.19,2.5,1.75,0.0
1,2025-01-01 08:17:45,2025-01-01 08:21:39,1.0,0.5,1.0,N,68,100,1,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2.5,0.0,0.0
1,2025-01-01 08:53:15,2025-01-01 09:48:20,1.0,2.9,99.0,N,170,81,1,47.5,0.0,0.5,0.0,6.94,0.0,54.94,0.0,0.0,0.0
2,2025-01-01 08:48:49,2025-01-01 09:17:39,1.0,20.32,2.0,N,132,140,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,0.0
1,2025-01-01 08:59:54,2025-01-01 09:16:45,1.0,6.0,1.0,N,132,28,2,25.4,1.75,0.5,0.0,0.0,1.0,28.65,0.0,1.75,0.0
2,2025-01-01 08:35:01,2025-01-01 09:12:04,1.0,12.37,1.0,N,138,170,1,52.7,5.0,0.5,10.0,0.0,1.0,73.45,2.5,1.75,0.0
2,2025-01-01 08:06:10,2025-01-01 08:22:43,1.0,7.78,4.0,N,132,265,1,44.3,0.0,0.5,0.0,0.0,1.0,47.55,0.0,1.75,0.0
2,2025-01-01 08:59:49,2025-01-01 09:11:39,3.0,10.25,1.0,N,132,93,2,38.7,0.0,0.5,0.0,0.0,1.0,41.95,0.0,1.75,0.0
2,2025-01-01 08:03:48,2025-01-01 08:26:16,3.0,11.11,1.0,N,132,72,2,44.3,0.0,0.5,0.0,0.0,1.0,47.55,0.0,1.75,0.0
2,2025-01-01 08:49:41,2025-01-01 09:46:07,1.0,25.92,1.0,N,76,169,2,103.1,0.0,0.5,0.0,6.94,1.0,111.54,0.0,0.0,0.0
1,2025-01-01 08:21:43,2025-01-01 08:41:30,1.0,8.9,99.0,N,56,219,1,34.5,0.0,0.5,0.0,0.0,0.0,35.0,0.0,0.0,0.0
1,2025-01-01 08:44:36,2025-01-01 09:05:13,1.0,7.6,99.0,N,17,26,1,31.5,0.0,0.5,0.0,0.0,0.0,32.0,0.0,0.0,0.0
1,2025-01-01 08:19:15,2025-01-01 08:25:13,1.0,0.9,1.0,N,68,48,1,7.2,2.5,0.5,2.25,0.0,1.0,13.45,2.5,0.0,0.0
2,2025-01-01 08:55:27,2025-01-01 09:09:01,4.0,11.74,1.0,N,132,64,2,43.6,0.0,0.5,0.0,0.0,1.0,46.85,0.0,1.75,0.0
2,2025-01-01 08:49:13,2025-01-01 08:58:03,1.0,1.88,1.0,N,170,50,1,11.4,0.0,0.5,1.0,0.0,1.0,16.4,2.5,0.0,0.0
2,2025-01-01 08:59:45,2025-01-01 09:02:03,2.0,0.24,1.0,N,246,48,2,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0,0.0
1,2025-01-01 08:29:15,2025-01-01 09:06:27,1.0,1.0,99.0,N,3,32,1,17.5,0.0,0.5,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1,2025-01-01 08:35:19,2025-01-01 08:45:17,4.0,1.5,1.0,N,186,233,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0,0.0
2,2025-01-01 08:04:02,2025-01-01 08:12:00,1.0,1.81,1.0,N,238,75,1,11.4,0.0,0.5,2.31,0.0,1.0,17.71,2.5,0.0,0.0
2,2025-01-01 08:35:38,2025-01-01 08:40:58,1.0,1.03,1.0,N,263,75,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,0.0
2,2025-01-01 08:54:16,2025-01-01 09:23:41,4.0,18.4,1.0,N,162,138,4,-70.2,-5.0,-0.5,0.0,-6.94,-1.0,-86.14,-2.5,0.0,0.0
2,2025-01-01 08:54:16,2025-01-01 09:23:41,4.0,18.4,1.0,N,162,138,2,70.2,5.0,0.5,0.0,6.94,1.0,86.14,2.5,0.0,0.0
1,2025-01-01 08:32:27,2025-01-01 08:48:11,3.0,4.5,1.0,N,263,249,1,21.2,2.5,0.5,5.0,0.0,1.0,30.2,2.5,0.0,0.0
2,2025-01-01 08:45:01,2025-01-01 09:25:10,1.0,18.92,2.0,N,132,68,4,-70.0,0.0,-0.5,0.0,0.0,-1.0,-75.75,-2.5,-1.75,0.0
2,2025-01-01 08:45:01,2025-01-01 09:25:10,1.0,18.92,2.0,N,132,68,2,70.0,0.0,0.5,0.0,0.0,1.0,75.75,2.5,1.75,0.0
1,2025-01-01 08:45:27,2025-01-01 09:25:29,1.0,14.3,1.0,N,129,241,2,61.8,2.5,0.5,0.0,0.0,1.0,65.8,2.5,0.0,0.0
2,2025-01-01 08:52:49,2025-01-01 09:01:36,1.0,4.5,5.0,N,132,219,4,-35.0,0.0,0.0,0.0,0.0,-1.0,-37.75,0.0,-1.75,0.0
2,2025-01-01 08:52:49,2025-01-01 09:01:36,1.0,4.5,5.0,N,132,219,2,35.0,0.0,0.0,0.0,0.0,1.0,37.75,0.0,1.75,0.0
2,2025-01-01 08:24:05,2025-01-01 08:29:15,1.0,1.5,1.0,N,141,161,1,8.6,0.0,0.5,3.15,0.0,1.0,15.75,2.5,0.0,0.0
2,2025-01-01 08:44:01,2025-01-01 08:59:31,1.0,6.77,1.0,N,262,138,1,29.6,5.0,0.5,3.5,6.94,1.0,49.04,2.5,0.0,0.0
2,2025-01-01 08:57:00,2025-01-01 09:24:15,1.0,21.04,1.0,N,132,33,1,77.9,0.0,0.5,10.0,0.0,1.0,91.15,0.0,1.75,0.0
2,2025-01-01 08:57:04,2025-01-01 09:10:32,1.0,9.14,1.0,N,138,140,1,33.8,5.0,0.5,5.0,6.94,1.0,56.49,2.5,1.75,0.0
2,2025-01-01 08:39:35,2025-01-01 08:48:39,2.0,7.01,1.0,N,132,93,4,-27.5,0.0,-0.5,0.0,0.0,-1.0,-30.75,0.0,-1.75,0.0
2,2025-01-01 08:39:35,2025-01-01 08:48:39,2.0,7.01,1.0,N,132,93,4,27.5,0.0,0.5,0.0,0.0,1.0,30.75,0.0,1.75,0.0
2,2025-01-01 08:49:42,2025-01-01 09:05:08,2.0,9.38,2.0,N,93,68,2,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0,0.0
2,2025-01-01 08:01:38,2025-01-01 08:14:13,1.0,2.31,1.0,N,170,237,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
2,2025-01-01 07:59:40,2025-01-01 08:02:43,1.0,1.25,1.0,N,48,68,1,7.2,0.0,0.5,2.8,0.0,1.0,14.0,2.5,0.0,0.0
2,2025-01-01 08:16:54,2025-01-01 08:28:44,1.0,2.02,1.0,N,142,162,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
2,2025-01-01 08:48:13,2025-01-01 08:59:39,4.0,6.75,1.0,N,132,93,2,26.8,0.0,0.5,0.0,0.0,1.0,30.05,0.0,1.75,0.0
2,2025-01-01 08:06:27,2025-01-01 08:25:58,1.0,10.57,1.0,N,138,47,2,41.5,5.0,0.5,0.0,6.94,1.0,56.69,0.0,1.75,0.0
2,2025-01-01 08:34:42,2025-01-01 08:42:58,2.0,1.74,1.0,N,230,186,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,0.0
2,2025-01-01 08:58:21,2025-01-01 08:58:25,1.0,0.0,5.0,N,132,264,1,85.0,0.0,0.0,21.5,0.0,1.0,107.5,0.0,0.0,0.0
2,2025-01-01 08:20:08,2025-01-01 08:49:08,2.0,18.15,2.0,N,132,246,1,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 08:41:15,2025-01-01 09:06:12,2.0,18.33,1.0,N,132,22,2,68.8,0.0,0.5,0.0,0.0,1.0,72.05,0.0,1.75,0.0
2,2025-01-01 08:05:40,2025-01-01 08:37:10,1.0,17.99,2.0,N,132,229,2,70.0,0.0,0.5,0.0,11.19,1.0,86.94,2.5,1.75,0.0
2,2025-01-01 08:00:29,2025-01-01 08:26:05,2.0,19.09,1.0,N,132,33,1,70.9,0.0,0.5,14.48,0.0,1.0,88.63,0.0,1.75,0.0
2,2025-01-01 08:48:27,2025-01-01 09:01:24,1.0,9.81,1.0,N,132,95,2,37.3,0.0,0.5,0.0,0.0,1.0,40.55,0.0,1.75,0.0
2,2025-01-01 08:42:10,2025-01-01 09:00:41,1.0,4.01,1.0,N,68,12,2,22.6,0.0,0.5,0.0,0.0,1.0,26.6,2.5,0.0,0.0
1,2025-01-01 08:02:32,2025-01-01 08:37:22,1.0,17.2,2.0,N,132,162,1,70.0,4.25,0.5,15.15,0.0,1.0,90.9,2.5,1.75,0.0
1,2025-01-01 08:44:11,2025-01-01 08:50:30,1.0,0.6,1.0,N,237,141,1,7.2,2.5,0.5,2.0,0.0,1.0,13.2,2.5,0.0,0.0
2,2025-01-01 08:40:01,2025-01-01 09:03:50,1.0,5.67,1.0,N,186,41,1,29.6,0.0,0.5,10.08,0.0,1.0,43.68,2.5,0.0,0.0
2,2025-01-01 08:57:11,2025-01-01 09:15:48,1.0,10.65,1.0,N,132,82,2,41.5,0.0,0.5,0.0,0.0,1.0,44.75,0.0,1.75,0.0
1,2025-01-01 08:31:38,2025-01-01 08:37:22,1.0,1.2,1.0,N,186,264,2,7.9,2.5,0.5,0.0,0.0,1.0,11.9,2.5,0.0,0.0
2,2025-01-01 08:07:17,2025-01-01 08:30:57,2.0,15.68,5.0,N,132,145,1,65.0,0.0,0.0,13.2,0.0,1.0,80.95,0.0,1.75,0.0
2,2025-01-01 08:52:21,2025-01-01 08:56:56,2.0,1.33,1.0,N,48,68,1,7.9,0.0,0.5,3.57,0.0,1.0,15.47,2.5,0.0,0.0
2,2025-01-01 08:36:22,2025-01-01 08:48:20,1.0,2.2,1.0,N,239,140,1,13.5,0.0,0.5,1.0,0.0,1.0,18.5,2.5,0.0,0.0
2,2025-01-01 08:15:47,2025-01-01 08:23:46,2.0,2.09,1.0,N,229,107,2,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0,0.0
2,2025-01-01 08:53:27,2025-01-01 09:33:50,2.0,20.94,2.0,N,132,90,1,70.0,0.0,0.5,1.0,0.0,1.0,76.75,2.5,1.75,0.0
2,2025-01-01 08:20:23,2025-01-01 08:36:37,1.0,3.2,1.0,N,197,130,3,-17.0,0.0,-0.5,0.0,0.0,-1.0,-18.5,0.0,0.0,0.0
2,2025-01-01 08:20:23,2025-01-01 08:36:37,1.0,3.2,1.0,N,197,28,3,17.0,0.0,0.5,0.0,0.0,1.0,18.5,0.0,0.0,0.0
2,2025-01-01 08:43:07,2025-01-01 08:57:51,2.0,11.91,1.0,N,132,7,2,45.0,0.0,0.5,0.0,0.0,1.0,48.25,0.0,1.75,0.0
1,2025-01-01 08:45:31,2025-01-01 09:22:11,1.0,18.0,2.0,N,132,161,1,70.0,4.25,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 08:31:01,2025-01-01 08:56:52,1.0,19.46,2.0,N,132,263,1,70.0,0.0,0.5,7.0,6.94,1.0,89.69,2.5,1.75,0.0
1,2025-01-01 08:02:35,2025-01-01 08:08:51,1.0,0.6,1.0,N,148,232,2,7.2,2.5,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
1,2025-01-01 08:45:03,2025-01-01 09:11:38,1.0,5.4,1.0,N,163,13,3,26.1,2.5,0.5,0.0,0.0,1.0,30.1,2.5,0.0,0.0
2,2025-01-01 08:26:56,2025-01-01 08:33:43,1.0,1.72,1.0,N,151,236,1,10.7,0.0,0.5,4.41,0.0,1.0,19.11,2.5,0.0,0.0
2,2025-01-01 08:48:08,2025-01-01 08:57:30,1.0,1.97,1.0,N,151,142,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
2,2025-01-01 08:19:27,2025-01-01 08:28:53,1.0,5.24,1.0,N,170,88,1,22.6,0.0,0.5,5.32,0.0,1.0,31.92,2.5,0.0,0.0
2,2025-01-01 08:57:06,2025-01-01 09:21:31,2.0,16.9,2.0,N,132,229,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 09:04:52,2025-01-01 09:10:15,1.0,0.91,1.0,N,230,68,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
2,2025-01-01 09:17:18,2025-01-01 09:20:23,1.0,0.57,1.0,N,246,50,2,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0,0.0
2,2025-01-01 09:26:10,2025-01-01 09:28:02,1.0,0.4,1.0,N,50,142,2,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0,0.0
2,2025-01-01 09:38:02,2025-01-01 09:45:00,1.0,2.1,1.0,N,68,114,1,10.7,0.0,0.5,1.47,0.0,1.0,16.17,2.5,0.0,0.0
2,2025-01-01 09:51:54,2025-01-01 10:00:40,1.0,1.5,1.0,N,234,144,2,10.7,0.0,0.5,0.0,0.0,1.0,14.7,2.5,0.0,0.0
2,2025-01-01 09:20:14,2025-01-01 09:28:07,6.0,1.15,1.0,N,100,164,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0,0.0
2,2025-01-01 09:39:26,2025-01-01 09:48:20,1.0,1.26,1.0,N,229,43,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-01-01 09:58:16,2025-01-01 10:02:58,1.0,0.89,1.0,N,140,263,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
1,2025-01-01 09:30:13,2025-01-01 09:32:38,1.0,1.2,1.0,N,142,68,1,7.2,2.5,0.5,2.75,0.0,1.0,13.95,2.5,0.0,0.0
1,2025-01-01 09:28:55,2025-01-01 09:56:00,1.0,19.0,2.0,N,132,263,1,70.0,4.25,0.5,16.5,6.94,1.0,99.19,2.5,1.75,0.0
2,2025-01-01 09:11:19,2025-01-01 09:33:02,5.0,12.09,1.0,N,164,138,1,48.5,5.0,0.5,1.29,6.94,1.0,65.73,2.5,0.0,0.0
2,2025-01-01 09:48:07,2025-01-01 09:55:33,5.0,2.5,1.0,N,148,233,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
2,2025-01-01 09:28:22,2025-01-01 09:30:15,1.0,0.77,1.0,N,141,263,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,0.0
1,2025-01-01 09:38:52,2025-01-01 10:19:48,1.0,25.2,3.0,N,65,1,1,111.9,0.0,0.0,27.6,25.0,1.0,165.5,0.0,0.0,0.0
1,2025-01-01 09:11:58,2025-01-01 09:32:29,1.0,8.0,1.0,N,233,160,2,31.7,2.5,0.5,0.0,6.94,1.0,42.64,2.5,0.0,0.0
1,2025-01-01 09:33:37,2025-01-01 09:33:55,1.0,0.0,1.0,N,160,160,3,3.0,0.0,0.5,0.0,0.0,1.0,4.5,0.0,0.0,0.0
1,2025-01-01 09:55:35,2025-01-01 09:55:59,1.0,0.0,1.0,N,193,193,3,3.0,0.0,0.5,0.0,0.0,1.0,4.5,0.0,0.0,0.0
1,2025-01-01 09:01:55,2025-01-01 09:20:22,1.0,6.7,1.0,N,170,41,1,28.2,2.5,0.5,6.45,0.0,1.0,38.65,2.5,0.0,0.0
